year,constituency,constituency_type,candidates_name,party,vote_count,vote_percentage,decade,era,party_category,party_type,is_winner,margin,winner_pct,runner_up_pct,num_contesting_parties,is_walkover,race_category,winning_party,total_votes,vote_rank
1972,Stamford,na (Pre-1988),Fong Sip Chee,PAP,5083,0.7177,1970,1970s,Major Party,PAP,TRUE,0.4354,0.7177,0.2823,2,FALSE,Moderate,PAP,7082,1
1972,Tampines,na (Pre-1988),Phua Bah Lee,PAP,9049,0.643,1970,1970s,Major Party,PAP,TRUE,0.28600000000000003,0.643,0.357,2,FALSE,Moderate,PAP,14074,1
1972,Tampines,na (Pre-1988),Tan Sim Hock,PF,5025,0.357,1970,1970s,Minor/Independent,Opposition,FALSE,0.28600000000000003,0.643,0.357,2,FALSE,Moderate,PAP,14074,2
1972,Tanglin,na (Pre-1988),Barker Edmund William,PAP,na,na,1970,1970s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
1972,Tanjong Pagar,na (Pre-1988),Lee Kuan Yew,PAP,7542,0.8408,1970,1970s,Major Party,PAP,TRUE,0.6816,0.8408,0.1592,2,FALSE,Landslide (>50%),PAP,8970,1
1972,Tanjong Pagar,na (Pre-1988),Leong Mun Kwai,PF,1428,0.1592,1970,1970s,Minor/Independent,Opposition,FALSE,0.6816,0.8408,0.1592,2,FALSE,Landslide (>50%),PAP,8970,2
1972,Telok Ayer,na (Pre-1988),Ng Oh Chew,UNF,1452,0.1602,1970,1970s,Minor/Independent,Opposition,FALSE,0.6796,0.8398,0.1602,2,FALSE,Landslide (>50%),PAP,9064,2
1972,Telok Ayer,na (Pre-1988),Ong Pang Boon,PAP,7612,0.8398,1970,1970s,Major Party,PAP,TRUE,0.6796,0.8398,0.1602,2,FALSE,Landslide (>50%),PAP,9064,1
1972,Telok Blangah,na (Pre-1988),N. Govindasamy,PAP,7669,0.5792,1970,1970s,Major Party,PAP,TRUE,0.22320000000000007,0.5792,0.356,3,FALSE,Moderate,PAP,13241,1
1972,Telok Blangah,na (Pre-1988),M. Ramasamy,UNF,858,0.0648,1970,1970s,Minor/Independent,Opposition,FALSE,0.22320000000000007,0.5792,0.356,3,FALSE,Moderate,PAP,13241,3
1972,Telok Blangah,na (Pre-1988),Zainul Abiddin Bin Mohd. Shah,WP,4714,0.356,1970,1970s,Major Party,Opposition,FALSE,0.22320000000000007,0.5792,0.356,3,FALSE,Moderate,PAP,13241,2
1972,Thomson,na (Pre-1988),Ang Nam Piau,PAP,12378,0.7255,1970,1970s,Major Party,PAP,TRUE,0.451,0.7255,0.2745,2,FALSE,Moderate,PAP,17061,1
1972,Thomson,na (Pre-1988),Chung Kit Wong,PF,4683,0.2745,1970,1970s,Minor/Independent,Opposition,FALSE,0.451,0.7255,0.2745,2,FALSE,Moderate,PAP,17061,2
1972,Tiong Bahru,na (Pre-1988),Ch'ng Jit Koon,PAP,11991,0.7562,1970,1970s,Major Party,PAP,TRUE,0.5688,0.7562,0.1874,3,FALSE,Landslide (>50%),PAP,15857,1
1972,Tiong Bahru,na (Pre-1988),Lee Kah Chit,UNF,894,0.0564,1970,1970s,Minor/Independent,Opposition,FALSE,0.5688,0.7562,0.1874,3,FALSE,Landslide (>50%),PAP,15857,3
1972,Tiong Bahru,na (Pre-1988),Seow Yong Chew,WP,2972,0.1874,1970,1970s,Major Party,Opposition,FALSE,0.5688,0.7562,0.1874,3,FALSE,Landslide (>50%),PAP,15857,2
1972,Toa Payoh,na (Pre-1988),Cheong Yuen Chee,PAP,10884,0.7385,1970,1970s,Major Party,PAP,TRUE,0.47700000000000004,0.7385,0.2615,2,FALSE,Moderate,PAP,14737,1
1972,Toa Payoh,na (Pre-1988),Tay Cheng Kang,BS,3853,0.2615,1970,1970s,Minor/Independent,Opposition,FALSE,0.47700000000000004,0.7385,0.2615,2,FALSE,Moderate,PAP,14737,2
1972,Ulu Pandan,na (Pre-1988),Ang Kheng Kwan,UNF,3678,0.2817,1970,1970s,Minor/Independent,Opposition,FALSE,0.43660000000000004,0.7183,0.2817,2,FALSE,Moderate,PAP,13056,2
1972,Ulu Pandan,na (Pre-1988),Chiang Hai Ding,PAP,9378,0.7183,1970,1970s,Major Party,PAP,TRUE,0.43660000000000004,0.7183,0.2817,2,FALSE,Moderate,PAP,13056,1
1972,Upper Serangoon,na (Pre-1988),Lim Kia Joo,UNF,3401,0.2228,1970,1970s,Minor/Independent,Opposition,FALSE,0.5544,0.7772,0.2228,2,FALSE,Landslide (>50%),PAP,15263,2
1972,Upper Serangoon,na (Pre-1988),Sia Kah Hui,PAP,11862,0.7772,1970,1970s,Major Party,PAP,TRUE,0.5544,0.7772,0.2228,2,FALSE,Landslide (>50%),PAP,15263,1
1972,Whampoa,na (Pre-1988),Phang Juet Haw,PF,2395,0.2145,1970,1970s,Minor/Independent,Opposition,FALSE,0.571,0.7855,0.2145,2,FALSE,Landslide (>50%),PAP,11168,2
1972,Whampoa,na (Pre-1988),"Tan Hui Heng, Augustine",PAP,8773,0.7855,1970,1970s,Major Party,PAP,TRUE,0.571,0.7855,0.2145,2,FALSE,Landslide (>50%),PAP,11168,1
1976,Alexandra,na (Pre-1988),Chua Boon Eng Edward,WP,3941,0.241,1970,1970s,Major Party,Opposition,FALSE,0.518,0.759,0.241,2,FALSE,Landslide (>50%),PAP,16354,2
